Order_ID,Customer_name,Gender,Age,Meal,Residence_in_busy_location,Google_maps_accuracy,Cuisine,Item,Good_road_condition,Delivered_temperature,Location,Subscription,Subscription Cost,Mode,Quantity_size,Freshness,Food_quality,Customer Placed Order time,Order Accepted by Restaurant time,Driver at Restaurant Datetime,Delivered to Consumer Datetime,Wait Time in minutes,Meal Price,Order Quantity,delivery fee,Delivery fee,Total Price,Service Fee,Tax,Final Price,Number of Claims,Complain Resolved,Complaints Resolved,Number of Open Complaints,Amount of Refund for resolved complaint
58851,Kristi Holland,Female,44,Breakfast,No,Yes,Chinese,Soy Milk,Yes,Cold,Urban,Free,0.0,Car,Large,High,Good,2023-10-18 06:32:26,2023-10-18 06:37:45,2023-10-18 06:47:32,2023-10-18 06:58:28,26,3.76,2,,3.99,7.52,0.8271999999999999,1.0903999999999998,13.4276,14,3,14,0,60.272800000000004
91621,Bessie Perea,Female,36,Dinner,Yes,Yes,Chinese,Peking Duck,No,Room,Urban,Monthly Basic,4.99,Bike,Medium,High,Good,2023-10-27 14:39:36,2023-10-27 14:45:32,2023-10-27 14:54:14,2023-10-27 15:09:31,29,28.08,4,0.99,,112.32,12.3552,16.286399999999997,,13,18,12,1,385.81919999999997
26086,Roslyn Pineda,Female,21,Breakfast,No,Yes,Indian,Biryani,No,Cold,Rural,Basic,50.9,Car,Medium,Low,Bad,2023-10-17 11:41:25,2023-10-17 11:43:39,2023-10-17 11:52:32,2023-10-17 12:05:20,23,18.74,3,1.99,,56.22,6.1842,8.1519,,9,2,6,3,128.7438
58855,Halina Greenberg,Female,18,Lunch,Yes,No,Thai,Hot Soup,Yes,Hot,Rural,Premium,101.9,Car,Medium,High,Good,2023-10-27 21:58:18,2023-10-27 22:02:04,2023-10-27 22:10:34,2023-10-27 22:25:00,26,7.96,3,0.0,,23.88,2.6268,3.4625999999999997,,13,4,9,4,82.0278
26090,Maureen Peterson,Female,53,Lunch,Yes,No,Chinese,Soy Milk,Yes,Cold,Urban,Free,0.0,Car,Large,High,Good,2023-10-12 10:28:57,2023-10-12 10:34:33,2023-10-12 10:43:15,2023-10-12 10:54:16,25,2.3,5,,3.99,11.5,1.265,1.6675,18.4225,4,15,3,1,7.900499999999999
26098,Bonnie Vanhouten,Female,18,Dinner,No,No,Chinese,Bubble Tea,Yes,Hot,Urban,Premium,101.9,Bike,Medium,Low,Bad,2023-10-10 07:17:02,2023-10-10 07:22:31,2023-10-10 07:29:49,2023-10-10 07:42:45,25,3.81,3,0.0,,11.43,1.2573,1.6573499999999999,,20,10,13,7,56.71185
91635,Louis Kempker,Male,37,Lunch,No,No,Chinese,Peking Duck,Yes,Room,Urban,Premium,101.9,Car,Large,High,Good,2023-10-03 12:07:14,2023-10-03 12:11:46,2023-10-03 12:19:09,2023-10-03 12:32:00,24,37.21,1,0.0,,37.21,4.0931,5.395449999999999,,19,10,17,2,724.2926500000001
26100,Colleen Collins,Female,20,Dinner,No,Yes,Chinese,Peking Duck,Yes,Cold,Urban,Monthly Basic,4.99,Car,Medium,Low,Bad,2023-10-15 15:54:49,2023-10-15 15:58:15,2023-10-15 16:05:46,2023-10-15 16:21:03,26,20.31,1,0.99,,20.31,2.2340999999999998,2.9449499999999995,,9,17,9,0,209.29455
58868,Theresa Wilson,Female,23,Lunch,Yes,No,Indian,Biryani,Yes,Room,Urban,Basic,50.9,Car,Small,High,Good,2023-10-21 13:12:03,2023-10-21 13:17:08,2023-10-21 13:27:49,2023-10-21 13:38:32,26,17.29,4,0.99,,69.16,7.6076,10.028199999999998,,1,16,0,1,0.0
91638,Jon Sherrod,Male,36,Lunch,Yes,Yes,Italian,Limoncello,Yes,Hot,Urban,Monthly Basic,4.99,Bike,Medium,Low,Bad,2023-10-02 07:29:10,2023-10-02 07:33:27,2023-10-02 07:40:50,2023-10-02 07:52:41,23,15.15,2,1.99,,30.3,3.333,4.3934999999999995,,12,13,8,4,138.774
26111,Wayne Montejano,Male,17,Lunch,Yes,No,Chinese,Kung Pao Chicken,Yes,Hot,Urban,Free,0.0,Bike,Medium,High,Good,2023-10-12 17:10:34,2023-10-12 17:15:39,2023-10-12 17:23:20,2023-10-12 17:35:37,25,12.12,3,,5.99,36.36,3.9996,5.2722,51.6218,11,14,8,3,111.0192
58882,Margaret Booker,Female,47,Lunch,No,Yes,Indian,Lassi,Yes,Cold,Urban,Free,0.0,Car,Small,High,Good,2023-10-28 07:26:55,2023-10-28 07:31:38,2023-10-28 07:41:55,2023-10-28 07:55:11,28,4.37,4,,3.99,17.48,1.9228,2.5345999999999997,25.9274,20,13,20,0,100.07300000000001
26122,Darren Ansel,Male,55,Lunch,Yes,Yes,Italian,Gelato,Yes,Cold,Urban,Free,0.0,Car,Small,High,Good,2023-10-29 01:01:29,2023-10-29 01:03:51,2023-10-29 01:11:00,2023-10-29 01:25:25,23,2.1,5,,4.99,10.5,1.155,1.5225,18.167499999999997,4,13,2,2,4.809
58894,Allison Phillips,Female,20,Dinner,Yes,Yes,Italian,Limoncello,Yes,Hot,Urban,Free,0.0,Car,Small,Low,Bad,2023-10-27 04:01:42,2023-10-27 04:05:07,2023-10-27 04:14:15,2023-10-27 04:24:17,22,15.92,4,,3.99,63.68,7.0048,9.2336,83.90839999999999,10,0,10,0,182.284
91662,Carolyn Riley,Female,62,Lunch,No,Yes,Greek,Mythos Beer,Yes,Hot,Subarban,Monthly Basic,4.99,Car,Medium,Low,Bad,2023-10-04 05:49:05,2023-10-04 05:52:51,2023-10-04 06:01:27,2023-10-04 06:15:30,26,5.95,4,1.99,,23.8,2.618,3.451,,11,19,7,4,47.68925
26128,Paul Bohman,Male,50,Breakfast,No,No,Italian,Tiramisu,No,Cold,Urban,Basic,50.9,Car,Medium,High,Good,2023-10-13 18:53:54,2023-10-13 18:59:42,2023-10-13 19:10:18,2023-10-13 19:22:01,28,15.32,4,1.99,,61.28,6.7408,8.8856,,4,8,3,1,52.6242
91668,Alvin Daniel,Male,52,Dinner,Yes,Yes,Indian,Masala Chai,Yes,Hot,Urban,Free,0.0,Car,Medium,High,Good,2023-10-13 09:36:30,2023-10-13 09:41:25,2023-10-13 09:49:56,2023-10-13 10:02:43,26,3.12,1,,3.99,3.12,0.3432,0.45239999999999997,7.9056,5,6,5,0,17.862000000000002
58903,Edward Francis,Male,38,Dinner,Yes,No,Japanese,Tempura,Yes,Cold,Urban,Basic,50.9,Bike,Medium,Low,Bad,2023-10-11 23:59:59,2023-10-12 00:02:10,2023-10-12 00:09:41,2023-10-12 00:22:12,22,14.4,5,0.99,,72.0,7.92,10.44,,15,2,11,4,181.368
26135,Louise Gillogly,Female,30,Lunch,Yes,No,Chinese,Soy Milk,No,Cold,Urban,Free,0.0,Car,Large,High,Good,2023-10-13 13:41:56,2023-10-13 13:44:25,2023-10-13 13:52:24,2023-10-13 14:04:55,22,2.4,2,,3.99,4.8,0.528,0.696,10.014,11,15,10,1,27.48
58910,Peter Depaz,Male,42,Lunch,Yes,No,Greek,Moussaka,Yes,Hot,Urban,Monthly Basic,4.99,Bike,Large,High,Good,2023-10-28 14:51:26,2023-10-28 14:56:23,2023-10-28 15:04:08,2023-10-28 15:16:58,25,18.27,1,2.99,,18.27,2.0097,2.6491499999999997,,1,5,1,0,20.91915
58913,John Holden,Male,46,Lunch,No,No,Greek,Mythos Beer,No,Cold,Subarban,Basic,50.9,Car,Medium,High,Good,2023-10-08 02:14:21,2023-10-08 02:19:33,2023-10-08 02:27:41,2023-10-08 02:42:17,27,5.1,4,1.99,,20.4,2.2439999999999998,2.9579999999999997,,2,19,2,0,11.678999999999998
91683,Robert Theall,Male,65,Dinner,Yes,Yes,Greek,Greek Coffee,Yes,Cold,Urban,Basic,50.9,Car,Small,High,Good,2023-10-10 14:03:58,2023-10-10 14:09:24,2023-10-10 14:18:20,2023-10-10 14:31:21,27,2.99,4,1.99,,11.96,1.3156,1.7342,,10,2,9,1,30.811950000000003
58920,Christopher Jones,Male,27,Breakfast,Yes,Yes,Indian,Lassi,No,Hot,Subarban,Free,0.0,Car,Medium,Low,Bad,2023-10-09 14:15:18,2023-10-09 14:21:06,2023-10-09 14:30:24,2023-10-09 14:44:20,29,4.47,1,,4.99,4.47,0.49169999999999997,0.6481499999999999,10.59985,1,14,0,1,0.0
26154,Maurice Davis,Male,54,Lunch,No,Yes,Italian,Limoncello,No,Room,Urban,Monthly Basic,4.99,Bike,Large,Low,Bad,2023-10-12 21:20:30,2023-10-12 21:25:38,2023-10-12 21:34:48,2023-10-12 21:47:26,26,19.87,5,0.99,,99.35000000000001,10.928500000000001,14.40575,,10,10,8,2,182.00920000000002
58924,Sherry Turner,Female,25,Lunch,Yes,Yes,Chinese,Dumpling,Yes,Room,Urban,Monthly Premium,9.99,Car,Medium,High,Good,2023-10-09 00:24:26,2023-10-09 00:27:12,2023-10-09 00:37:49,2023-10-09 00:49:03,24,9.64,5,0.0,,48.2,5.3020000000000005,6.989,,14,5,10,4,110.378
26159,David Edmondson,Male,35,Lunch,No,Yes,Thai,Coconut Water,No,Cold,Urban,Monthly Basic,4.99,Car,Large,High,Good,2023-10-26 18:42:55,2023-10-26 18:46:17,2023-10-26 18:53:56,2023-10-26 19:08:22,25,2.48,2,1.99,,4.96,0.5456,0.7192,,2,13,2,0,5.6792
58929,Melissa Vickers,Female,22,Dinner,No,Yes,Thai,Thai Iced Tea,No,Hot,Subarban,Free,0.0,Bike,Small,Low,Bad,2023-10-03 04:28:10,2023-10-03 04:33:10,2023-10-03 04:41:29,2023-10-03 04:54:40,26,4.05,4,,3.99,16.2,1.782,2.3489999999999998,24.320999999999998,19,18,13,6,60.28425
26161,Craig Smith,Male,19,Dinner,No,Yes,Mexican,Horchata,Yes,Cold,Urban,Free,0.0,Car,Medium,High,Good,2023-10-15 13:45:39,2023-10-15 13:49:56,2023-10-15 13:59:45,2023-10-15 14:11:31,25,4.0,2,,3.99,8.0,0.88,1.16,14.030000000000001,12,16,12,0,54.96
26165,Susan Chevez,Female,28,Lunch,Yes,Yes,Chinese,Noodles,Yes,Cold,Urban,Free,0.0,Car,Medium,Low,Bad,2023-10-08 07:53:58,2023-10-08 07:57:37,2023-10-08 08:08:15,2023-10-08 08:18:57,24,10.93,4,,3.99,43.72,4.8092,6.3393999999999995,58.858599999999996,6,4,5,1,62.57425
26169,Nicole Crossman,Female,27,Dinner,No,No,Chinese,Peking Duck,Yes,Hot,Subarban,Free,0.0,Bike,Medium,High,Good,2023-10-09 00:08:23,2023-10-09 00:10:29,2023-10-09 00:19:47,2023-10-09 00:32:59,24,28.54,4,,3.99,114.16,12.557599999999999,16.553199999999997,147.2608,1,4,0,1,0.0
91706,Benjamin Hanna,Male,21,Lunch,Yes,Yes,Mexican,Tacos,Yes,Room,Rural,Free,0.0,Car,Small,High,Good,2023-10-28 17:53:17,2023-10-28 17:59:08,2023-10-28 18:07:13,2023-10-28 18:21:58,28,2.53,2,,4.99,5.06,0.5566,0.7336999999999999,11.3403,9,2,9,0,26.071649999999998
91708,Nathan Acevedo,Male,33,Dinner,No,No,Chinese,Dumpling,Yes,Cold,Urban,Monthly Basic,4.99,Car,Large,Low,Bad,2023-10-20 09:08:13,2023-10-20 09:12:14,2023-10-20 09:19:14,2023-10-20 09:30:48,22,9.98,1,1.99,,9.98,1.0978,1.4471,,15,2,10,5,114.27100000000002
26172,Norma Millsaps,Female,37,Lunch,Yes,Yes,Chinese,Noodles,No,Room,Subarban,Monthly Premium,9.99,Bike,Small,High,Good,2023-10-31 17:29:50,2023-10-31 17:33:48,2023-10-31 17:42:17,2023-10-31 17:52:39,22,11.44,2,0.0,,22.88,2.5168,3.3175999999999997,,12,2,9,3,117.88919999999999
26177,Fernando Ash,Male,56,Dinner,Yes,No,Japanese,Tempura,No,Cold,Rural,Monthly Basic,4.99,Car,Medium,Low,Bad,2023-10-19 21:48:21,2023-10-19 21:53:06,2023-10-19 22:00:40,2023-10-19 22:15:44,27,19.34,4,1.99,,77.36,8.5096,11.217199999999998,,4,12,2,2,44.2886
91715,Imogene Levine,Female,18,Lunch,No,Yes,Mexican,Chiles Rellenos,Yes,Room,Subarban,Free,0.0,Car,Small,High,Good,2023-10-20 16:47:54,2023-10-20 16:51:42,2023-10-20 17:02:33,2023-10-20 17:15:43,27,10.48,2,,4.99,20.96,2.3056,3.0392,31.294800000000002,6,1,5,1,59.998000000000005
26181,Jessica Modesto,Female,30,Breakfast,No,Yes,Italian,Prosecco,No,Cold,Urban,Free,0.0,Car,Medium,High,Good,2023-10-28 11:23:17,2023-10-28 11:26:27,2023-10-28 11:33:30,2023-10-28 11:44:30,21,26.46,5,,4.99,132.3,14.553,19.1835,171.02650000000003,8,11,7,1,212.0769
91718,Benjamin Coburn,Male,32,Lunch,Yes,No,Italian,Pizza,Yes,Hot,Urban,Monthly Premium,9.99,Car,Medium,High,Good,2023-10-16 06:46:04,2023-10-16 06:49:55,2023-10-16 07:00:26,2023-10-16 07:13:05,27,17.96,3,0.0,,53.88,5.9268,7.8126,,4,9,2,2,41.1284
91720,Frank Hill,Male,58,Dinner,Yes,Yes,Chinese,Soy Milk,Yes,Hot,Urban,Monthly Basic,4.99,Bike,Medium,Low,Bad,2023-10-23 09:15:30,2023-10-23 09:20:55,2023-10-23 09:30:36,2023-10-23 09:42:58,27,3.7,1,2.99,,3.7,0.40700000000000003,0.5365,,10,11,7,3,29.655500000000004
58955,Martin Herron,Male,31,Lunch,No,Yes,Greek,Mythos Beer,Yes,Cold,Subarban,Basic,50.9,Bike,Small,High,Good,2023-10-05 08:56:05,2023-10-05 09:01:28,2023-10-05 09:09:51,2023-10-05 09:20:11,24,5.87,2,2.99,,11.74,1.2914,1.7023,,10,11,10,0,67.2115
58957,Luis Clark,Male,19,Lunch,Yes,Yes,Thai,Pad Thai,No,Hot,Subarban,Basic,50.9,Bike,Small,High,Good,2023-10-20 21:49:18,2023-10-20 21:52:25,2023-10-20 22:02:26,2023-10-20 22:15:31,26,9.61,1,0.99,,9.61,1.0571,1.3934499999999999,,3,12,3,0,33.010349999999995
91732,Hazel Oneill,Female,46,Dinner,No,No,Italian,Lasagna,No,Room,Rural,Basic,50.9,Car,Small,High,Good,2023-10-26 20:08:52,2023-10-26 20:11:37,2023-10-26 20:20:05,2023-10-26 20:31:52,23,16.22,4,2.99,,64.88,7.136799999999999,9.407599999999999,,3,1,3,0,55.7157
26198,Elizabeth Benavides,Female,52,Dinner,Yes,No,Mexican,Tacos,No,Room,Urban,Free,0.0,Car,Small,High,Good,2023-10-04 21:12:12,2023-10-04 21:14:40,2023-10-04 21:23:41,2023-10-04 21:36:21,24,2.75,3,,3.99,8.25,0.9075,1.1962499999999998,14.34375,9,13,9,0,28.33875
26203,Darryl Thomas,Male,24,Breakfast,Yes,Yes,Chinese,Noodles,No,Hot,Urban,Free,0.0,Car,Large,High,Good,2023-10-19 16:02:00,2023-10-19 16:04:52,2023-10-19 16:14:28,2023-10-19 16:28:10,26,11.03,2,,3.99,22.06,2.4266,3.1986999999999997,31.6753,5,8,3,2,37.88804999999999
26206,Brenda Penland,Female,20,Lunch,Yes,Yes,Thai,Spring Roll,Yes,Hot,Rural,Premium,101.9,Car,Small,Low,Bad,2023-10-09 21:45:02,2023-10-09 21:49:53,2023-10-09 21:57:59,2023-10-09 22:10:06,25,4.93,1,0.0,,4.93,0.5423,0.7148499999999999,,7,17,6,1,33.869099999999996
58975,Katherine Almeida,Female,15,Breakfast,Yes,No,Italian,Gelato,No,Hot,Urban,Basic,50.9,Car,Medium,Low,Bad,2023-10-14 17:30:09,2023-10-14 17:34:31,2023-10-14 17:43:57,2023-10-14 17:58:46,28,2.73,2,0.99,,5.46,0.6006,0.7917,,8,3,6,2,18.7551
26207,Jennifer Dorcy,Female,37,Lunch,Yes,No,Thai,Spring Roll,No,Hot,Urban,Monthly Basic,4.99,Bike,Medium,Low,Bad,2023-10-03 00:33:14,2023-10-03 00:37:25,2023-10-03 00:45:47,2023-10-03 00:59:44,26,5.57,2,1.99,,11.14,1.2254,1.6153,,15,9,14,1,89.28710000000001
58982,Ricky Putman,Male,63,Lunch,Yes,Yes,Italian,Gelato,Yes,Cold,Urban,Basic,50.9,Car,Large,High,Good,2023-10-21 03:20:59,2023-10-21 03:23:33,2023-10-21 03:32:51,2023-10-21 03:44:24,23,2.07,2,1.99,,4.14,0.45539999999999997,0.6003,,14,14,12,2,28.441799999999994
58986,Melanie Sevick,Female,42,Lunch,No,No,Indian,Palak Paneer,Yes,Hot,Urban,Monthly Basic,4.99,Bike,Small,High,Good,2023-10-20 14:44:13,2023-10-20 14:47:15,2023-10-20 14:55:23,2023-10-20 15:07:04,22,12.5,2,2.99,,25.0,2.75,3.6249999999999996,,14,3,14,0,200.375
26221,Misha Smith,Female,30,Lunch,No,Yes,Japanese,Tempura,No,Room,Urban,Basic,50.9,Car,Medium,High,Good,2023-10-05 05:34:03,2023-10-05 05:37:20,2023-10-05 05:48:15,2023-10-05 06:00:52,26,15.38,2,2.99,,30.76,3.3836000000000004,4.4601999999999995,,6,16,4,2,70.4404
58990,Jeanie Wake,Female,22,Breakfast,Yes,Yes,Italian,Prosecco,No,Hot,Urban,Free,0.0,Bike,Medium,Low,Bad,2023-10-26 10:46:10,2023-10-26 10:49:07,2023-10-26 10:59:17,2023-10-26 11:12:23,26,18.24,1,,5.99,18.24,2.0063999999999997,2.6447999999999996,28.8812,9,8,7,2,146.1936
26230,Betty Donoho,Female,25,Dinner,Yes,No,Italian,Pasta,Yes,Hot,Urban,Free,0.0,Bike,Small,High,Good,2023-10-31 23:17:47,2023-10-31 23:23:31,2023-10-31 23:32:43,2023-10-31 23:46:16,28,17.58,4,,5.99,70.32,7.735199999999999,10.196399999999999,94.24159999999998,18,5,13,5,261.6783
59000,Sherri Velasquez,Female,54,Lunch,No,Yes,Chinese,Peking Duck,No,Room,Subarban,Basic,50.9,Bike,Small,High,Good,2023-10-30 04:11:29,2023-10-30 04:16:13,2023-10-30 04:26:19,2023-10-30 04:39:02,27,27.86,3,2.99,,83.58,9.1938,12.1191,,17,9,12,5,382.7964
91769,Lori Sandefur,Female,13,Dinner,No,Yes,Thai,Pad Thai,Yes,Cold,Urban,Free,0.0,Bike,Small,Low,Bad,2023-10-09 09:33:55,2023-10-09 09:36:56,2023-10-09 09:46:44,2023-10-09 09:57:54,23,11.6,4,,4.99,46.4,5.104,6.728,63.222,20,2,16,4,212.512
91771,Krysta Smith,Female,36,Lunch,Yes,No,Chinese,Bubble Tea,No,Hot,Urban,Free,0.0,Car,Medium,Low,Bad,2023-10-30 23:12:08,2023-10-30 23:17:59,2023-10-30 23:25:40,2023-10-30 23:39:33,27,4.89,3,,3.99,14.669999999999998,1.6137,2.1271499999999994,22.40085,14,10,10,4,55.9905
26247,Timothy William,Male,19,Dinner,Yes,Yes,Chinese,Kung Pao Chicken,Yes,Room,Urban,Premium,101.9,Car,Medium,High,Good,2023-10-02 07:47:17,2023-10-02 07:51:04,2023-10-02 07:59:30,2023-10-02 08:10:11,22,17.3,1,0.0,,17.3,1.903,2.5084999999999997,,20,0,15,5,297.1275
59018,Sara Hatcher,Female,61,Lunch,No,Yes,Chinese,Soy Milk,Yes,Cold,Urban,Free,0.0,Car,Large,High,Good,2023-10-11 17:41:26,2023-10-11 17:45:05,2023-10-11 17:55:11,2023-10-11 18:06:38,25,2.96,4,,4.99,11.84,1.3024,1.7167999999999999,19.8492,18,10,18,0,61.0056
26251,Charlotte Nero,Female,18,Dinner,No,Yes,Chinese,Peking Duck,Yes,Room,Rural,Basic,50.9,Car,Small,High,Good,2023-10-02 04:03:24,2023-10-02 04:05:51,2023-10-02 04:13:36,2023-10-02 04:29:26,26,25.65,1,0.99,,25.65,2.8215,3.7192499999999997,,11,16,7,4,205.58474999999999
26253,Daniel Harrier,Male,28,Lunch,Yes,No,Indian,Tandoori Chicken,No,Room,Rural,Basic,50.9,Bike,Medium,High,Good,2023-10-12 20:46:50,2023-10-12 20:49:09,2023-10-12 20:59:43,2023-10-12 21:12:28,25,16.67,1,2.99,,16.67,1.8337,2.41715,,7,12,6,1,114.5229
59023,Greg Patrick,Male,30,Dinner,No,Yes,Italian,Lasagna,Yes,Hot,Subarban,Free,0.0,Bike,Medium,High,Good,2023-10-26 16:13:56,2023-10-26 16:18:28,2023-10-26 16:29:02,2023-10-26 16:41:07,27,12.03,3,,3.99,36.089999999999996,3.9698999999999995,5.2330499999999995,49.28295,9,14,7,2,96.42044999999999
26258,Shelly Wood,Female,23,Lunch,No,Yes,Thai,Thai Iced Tea,Yes,Cold,Subarban,Monthly Basic,4.99,Bike,Medium,High,Good,2023-10-23 03:27:32,2023-10-23 03:33:09,2023-10-23 03:42:06,2023-10-23 03:52:31,24,4.63,1,1.99,,4.63,0.5093,0.6713499999999999,,17,16,14,3,74.21889999999999
91795,Carmen Hatch,Female,36,Lunch,No,No,Italian,Limoncello,No,Cold,Urban,Monthly Premium,9.99,Car,Small,High,Good,2023-10-07 11:51:38,2023-10-07 11:54:04,2023-10-07 12:01:14,2023-10-07 12:15:32,23,14.43,5,0.0,,72.15,7.9365000000000006,10.46175,,6,2,6,0,99.13409999999999
26263,Anita Burrus,Female,29,Lunch,No,Yes,Mexican,Tequila,Yes,Cold,Urban,Free,0.0,Car,Medium,High,Good,2023-10-24 18:11:07,2023-10-24 18:14:47,2023-10-24 18:24:33,2023-10-24 18:35:46,24,11.18,1,,4.99,11.18,1.2298,1.6210999999999998,19.0209,19,2,14,5,179.2154
91808,Richard Vasile,Male,68,Dinner,No,No,Thai,Thai Iced Tea,Yes,Cold,Subarban,Monthly Basic,4.99,Car,Small,High,Good,2023-10-14 19:05:56,2023-10-14 19:11:16,2023-10-14 19:21:26,2023-10-14 19:35:30,29,3.07,3,2.99,,9.209999999999999,1.0131,1.3354499999999998,,16,6,10,6,35.1515
26277,Serina Rocha,Female,13,Lunch,Yes,No,Italian,Prosecco,Yes,Hot,Subarban,Free,0.0,Car,Small,Low,Bad,2023-10-21 05:25:44,2023-10-21 05:30:46,2023-10-21 05:41:34,2023-10-21 05:53:35,27,15.03,1,,4.99,15.03,1.6533,2.17935,23.852649999999997,20,12,13,7,223.72154999999998
59048,Marie Cowley,Female,31,Lunch,Yes,Yes,Thai,Spring Roll,Yes,Cold,Urban,Free,0.0,Car,Large,High,Good,2023-10-22 10:47:41,2023-10-22 10:49:42,2023-10-22 10:57:13,2023-10-22 11:11:20,23,4.5,5,,4.99,22.5,2.475,3.2624999999999997,33.2275,16,2,15,1,77.2875
91818,John Wilson,Male,33,Lunch,No,Yes,Indian,Lassi,No,Cold,Urban,Free,0.0,Car,Small,High,Good,2023-10-22 19:11:57,2023-10-22 19:15:22,2023-10-22 19:23:55,2023-10-22 19:37:11,25,3.39,3,,5.99,10.17,1.1187,1.4746499999999998,18.75335,8,16,6,2,23.2893
59051,Johnnie Williams,Female,39,Breakfast,Yes,No,Chinese,Kung Pao Chicken,Yes,Cold,Urban,Premium,101.9,Bike,Medium,Low,Bad,2023-10-25 10:11:58,2023-10-25 10:14:27,2023-10-25 10:23:55,2023-10-25 10:34:01,22,18.16,5,0.0,,90.8,9.988,13.165999999999999,,5,17,4,1,83.1728
91819,John Bunnell,Male,23,Lunch,Yes,No,Italian,Risotto,Yes,Hot,Subarban,Monthly Premium,9.99,Bike,Small,High,Good,2023-10-29 09:08:24,2023-10-29 09:12:49,2023-10-29 09:21:24,2023-10-29 09:35:43,27,14.53,1,0.0,,14.53,1.5982999999999998,2.1068499999999997,,2,10,1,1,16.63685
59053,Kelsi Cieslik,Female,52,Lunch,No,No,Italian,Limoncello,Yes,Hot,Subarban,Free,0.0,Car,Medium,Low,Bad,2023-10-29 15:54:13,2023-10-29 15:59:24,2023-10-29 16:09:43,2023-10-29 16:22:55,28,21.26,2,,4.99,42.52,4.6772,6.1654,58.3526,3,9,2,1,48.6854
91823,Celeste Gulick,Female,50,Dinner,Yes,No,Greek,Moussaka,Yes,Room,Urban,Premium,101.9,Car,Small,High,Good,2023-10-05 21:30:20,2023-10-05 21:33:14,2023-10-05 21:43:36,2023-10-05 21:54:31,24,15.09,1,0.0,,15.09,1.6599,2.18805,,13,4,11,2,190.05855
91825,Margaret Woods,Female,28,Breakfast,No,No,Chinese,Hot pot,Yes,Hot,Urban,Free,0.0,Car,Small,High,Good,2023-10-22 00:31:27,2023-10-22 00:35:46,2023-10-22 00:46:30,2023-10-22 01:01:58,30,29.64,5,,4.99,148.2,16.302,21.488999999999997,190.981,12,10,9,3,305.4402
91829,Roy Chapman,Male,45,Dinner,No,Yes,Thai,Spring Roll,Yes,Room,Urban,Basic,50.9,Car,Medium,Low,Bad,2023-10-24 19:23:51,2023-10-24 19:26:16,2023-10-24 19:36:11,2023-10-24 19:47:36,23,4.72,2,0.99,,9.44,1.0384,1.3687999999999998,,5,13,4,1,21.6176
59065,Michael Pagan,Male,51,Lunch,Yes,Yes,Thai,Hot Soup,Yes,Hot,Urban,Free,0.0,Car,Medium,High,Good,2023-10-18 18:55:37,2023-10-18 18:57:47,2023-10-18 19:05:30,2023-10-18 19:19:50,24,9.1,3,,3.99,27.299999999999997,3.0029999999999997,3.9584999999999995,38.2515,5,13,4,1,41.678
59066,Aurora Pierce,Female,19,Lunch,Yes,No,Chinese,Peking Duck,Yes,Hot,Subarban,Basic,50.9,Car,Large,High,Good,2023-10-24 19:58:54,2023-10-24 20:04:42,2023-10-24 20:13:05,2023-10-24 20:25:01,26,25.65,4,2.99,,102.6,11.286,14.876999999999999,,11,4,8,3,234.95399999999998
26299,Jennifer Clary,Female,30,Dinner,No,No,Greek,Moussaka,Yes,Hot,Subarban,Free,0.0,Bike,Large,High,Good,2023-10-09 02:14:35,2023-10-09 02:17:29,2023-10-09 02:26:51,2023-10-09 02:38:04,23,18.43,3,,5.99,55.29,6.0819,8.01705,75.37894999999999,20,11,18,2,379.8423
59070,Jen Miller,Female,25,Dinner,Yes,No,Greek,Mythos Beer,Yes,Cold,Urban,Premium,101.9,Car,Large,High,Good,2023-10-27 12:14:25,2023-10-27 12:16:54,2023-10-27 12:27:47,2023-10-27 12:42:15,27,5.66,3,0.0,,16.98,1.8678000000000001,2.4621,,9,14,6,3,38.8842
26303,Steven Basile,Male,44,Lunch,No,Yes,Chinese,Peking Duck,Yes,Room,Urban,Free,0.0,Car,Large,High,Good,2023-10-13 19:57:46,2023-10-13 19:59:55,2023-10-13 20:10:12,2023-10-13 20:21:48,24,22.72,1,,5.99,22.72,2.4992,3.2943999999999996,34.5036,13,6,8,5,208.1152
91840,Barbara German,Female,20,Lunch,Yes,Yes,Japanese,Cake,No,Cold,Urban,Premium,101.9,Bike,Small,High,Good,2023-10-12 13:29:45,2023-10-12 13:33:35,2023-10-12 13:42:38,2023-10-12 13:57:26,27,4.95,2,0.0,,9.9,1.089,1.4355,,14,4,13,1,73.68075
59073,Deborah Green,Female,51,Lunch,Yes,Yes,Mexican,Enchiladas,Yes,Room,Urban,Free,0.0,Car,Small,High,Good,2023-10-28 17:47:47,2023-10-28 17:52:13,2023-10-28 17:59:27,2023-10-28 18:14:56,27,10.51,2,,5.99,21.02,2.3122,3.0479,32.3701,1,11,1,0,12.033949999999999
59074,Helen Walck,Female,14,Lunch,No,Yes,Chinese,Soy Milk,Yes,Hot,Urban,Basic,50.9,Bike,Medium,Low,Bad,2023-10-10 21:02:34,2023-10-10 21:08:29,2023-10-10 21:16:14,2023-10-10 21:30:32,27,3.75,1,1.99,,3.75,0.4125,0.54375,,6,1,5,1,21.46875
